timestamp,wind speed [m/s],temperature [C],power [kW]
2003-08-02 02:30:00,6.8954897,13.916414,564.59064
2003-08-02 02:40:00,6.862731,13.752275,558.8913
2003-08-02 02:50:00,6.9692955,13.765932,570.71216
2003-08-02 03:00:00,7.194086,13.95711,596.4589
2003-08-02 03:10:00,7.444772,14.211201,624.1083
2003-08-02 03:20:00,7.616663,14.385557,640.2699
2003-08-02 03:30:00,7.6207047,14.354765,633.4876
2003-08-02 03:40:00,7.4428596,14.105511,601.6745
2003-08-02 03:50:00,7.1116066,13.681885,548.70807
2003-08-02 04:00:00,6.7107925,13.212332,485.88617
2003-08-02 04:10:00,6.3082905,12.790649,423.5799
2003-08-02 04:20:00,5.9451485,12.457127,369.34732
2003-08-02 04:30:00,5.6444693,12.221229,327.8755
2003-08-02 04:40:00,5.4205923,12.072319,301.7948
2003-08-02 04:50:00,5.2887707,12.000536,292.59128
2003-08-02 05:00:00,5.258255,11.997108,299.81665
2003-08-02 05:10:00,5.348795,12.080914,324.1035
2003-08-02 05:20:00,5.5548487,12.249355,363.09732
2003-08-02 05:30:00,5.8461285,12.477701,411.97574
2003-08-02 05:40:00,6.191394,12.757288,466.03598
2003-08-02 05:50:00,6.561593,13.090064,520.9931
2003-08-02 06:00:00,6.914631,13.45154,571.2739
2003-08-02 06:10:00,7.208645,13.805782,611.51904
2003-08-02 06:20:00,7.3796005,14.049312,634.62103
2003-08-02 06:30:00,7.3560495,14.037513,633.5573
2003-08-02 06:40:00,7.169875,13.788183,613.35596
2003-08-02 06:50:00,6.9333935,13.447763,588.6304
2003-08-02 07:00:00,6.7960215,13.233315,578.1612
2003-08-02 07:10:00,6.918311,13.400534,601.40045
2003-08-02 07:20:00,7.319663,13.981036,661.2089
2003-08-02 07:30:00,7.911792,14.837031,747.4841
2003-08-02 07:40:00,8.509621,15.665987,838.7752
2003-08-02 07:50:00,8.944238,16.190357,915.05676
2003-08-02 08:00:00,9.172924,16.343761,970.3714
2003-08-02 08:10:00,9.284055,16.28446,1013.10175
2003-08-02 08:20:00,9.45958,16.341915,1061.4799
2003-08-02 08:30:00,9.851435,16.810047,1129.5791
2003-08-02 08:40:00,10.441857,17.702097,1212.0614
2003-08-02 08:50:00,11.011921,18.683508,1281.6843
2003-08-02 09:00:00,11.234785,19.213337,1300.7133
2003-08-02 09:10:00,10.88134,18.883133,1244.8673
2003-08-02 09:20:00,10.023648,17.763214,1125.9265
2003-08-02 09:30:00,9.014765,16.382042,988.649
2003-08-02 09:40:00,8.318976,15.456499,890.4161
2003-08-02 09:50:00,8.237516,15.445955,869.19464
2003-08-02 10:00:00,8.734633,16.269346,923.21606
2003-08-02 10:10:00,9.4881525,17.393394,1016.66583
2003-08-02 10:20:00,10.120805,18.216047,1106.004
2003-08-02 10:30:00,10.411208,18.40465,1164.477
2003-08-02 10:40:00,10.409639,18.079632,1195.6917
2003-08-02 10:50:00,10.3754,17.696903,1226.767
2003-08-02 11:00:00,10.579773,17.722054,1286.4332
2003-08-02 11:10:00,11.13349,18.346703,1385.0319
2003-08-02 11:20:00,11.938201,19.419617,1509.2839
2003-08-02 11:30:00,12.713313,20.492264,1625.39
2003-08-02 11:40:00,13.175334,21.116117,1699.3389
2003-08-02 11:50:00,13.185386,21.08164,1714.27
2003-08-02 12:00:00,12.851582,20.581188,1681.9506
2003-08-02 12:10:00,12.404736,19.994204,1629.1967
2003-08-02 12:20:00,12.068043,19.669891,1582.7882
2003-08-02 12:30:00,11.938095,19.734526,1555.6409
2003-08-02 12:40:00,11.954553,20.053062,1542.7115
2003-08-02 12:50:00,11.954417,20.32993,1526.7545
2003-08-02 13:00:00,11.851547,20.421057,1498.1945
2003-08-02 13:10:00,11.619704,20.299175,1453.9384
2003-08-02 13:20:00,11.315809,20.084497,1400.1299
2003-08-02 13:30:00,10.977474,19.855616,1340.8064
2003-08-02 13:40:00,10.633817,19.66519,1279.3379
2003-08-02 13:50:00,10.286339,19.500837,1215.88
2003-08-02 14:00:00,9.929403,19.3286,1150.0632
2003-08-02 14:10:00,9.58179,19.15337,1084.6901
2003-08-02 14:20:00,9.264182,18.98624,1023.48615
2003-08-02 14:30:00,8.979183,18.814205,968.7301
2003-08-02 14:40:00,8.732585,18.635876,923.1325
2003-08-02 14:50:00,8.535154,18.462421,889.3001
2003-08-02 15:00:00,8.435869,18.38187,872.878
2003-08-02 15:10:00,8.482391,18.486912,877.8906
2003-08-02 15:20:00,8.683063,18.815653,902.8647
2003-08-02 15:30:00,8.969232,19.278166,937.4451
2003-08-02 15:40:00,9.174775,19.612225,961.1434
2003-08-02 15:50:00,9.153649,19.573292,957.1815
2003-08-02 16:00:00,8.862056,19.072336,922.08136
2003-08-02 16:10:00,8.403377,18.245838,870.1852
2003-08-02 16:20:00,8.034588,17.48743,833.3206
2003-08-02 16:30:00,8.004371,17.179611,841.50006
2003-08-02 16:40:00,8.43415,17.510008,908.491
2003-08-02 16:50:00,9.233435,18.335445,1022.19403
2003-08-02 17:00:00,10.138559,19.249578,1149.6337
2003-08-02 17:10:00,10.845192,19.802101,1252.8239
2003-08-02 17:20:00,11.164445,19.74595,1307.459
2003-08-02 17:30:00,11.112043,19.171295,1313.3984
2003-08-02 17:40:00,10.869801,18.42811,1290.3271
2003-08-02 17:50:00,10.664059,17.91322,1263.6626
2003-08-02 18:00:00,10.601406,17.796087,1245.6038
2003-08-02 18:10:00,10.638325,17.981201,1231.5688
2003-08-02 18:20:00,10.596889,18.143885,1202.1316
2003-08-02 18:30:00,10.315236,17.99082,1140.1409
2003-08-02 18:40:00,9.726425,17.390427,1039.7007
2003-08-02 18:50:00,8.9241295,16.480885,913.4804
2003-08-02 19:00:00,8.088376,15.539847,784.0078
2003-08-02 19:10:00,7.4159575,14.873012,675.4184
2003-08-02 19:20:00,6.994561,14.604563,598.9985
2003-08-02 19:30:00,6.7910414,14.664993,551.7387
2003-08-02 19:40:00,6.6521034,14.781792,516.78534
2003-08-02 19:50:00,6.4295616,14.694343,477.63928
2003-08-02 20:00:00,6.0545454,14.264643,426.9769
2003-08-02 20:10:00,5.604455,13.594383,373.89606
2003-08-02 20:20:00,5.2680063,12.972038,339.8919
2003-08-02 20:30:00,5.239602,12.703711,346.56055
2003-08-02 20:40:00,5.6238756,12.968852,404.6541
2003-08-02 20:50:00,6.3549805,13.692202,504.98428
2003-08-02 21:00:00,7.230505,14.595636,622.6787
2003-08-02 21:10:00,7.9820013,15.302275,725.6226
2003-08-02 21:20:00,8.401938,15.52604,789.31757
2003-08-02 21:30:00,8.439566,15.217159,807.9208
2003-08-02 21:40:00,8.206776,14.562409,794.88434
2003-08-02 21:50:00,7.9241514,13.89907,776.45856
2003-08-02 22:00:00,7.8053427,13.535226,778.01544
2003-08-02 22:10:00,7.961422,13.60942,812.59314
2003-08-02 22:20:00,8.36755,14.051665,876.7413
2003-08-02 22:30:00,8.892962,14.644481,953.9325
2003-08-02 22:40:00,9.383353,15.160519,1024.2805
2003-08-02 22:50:00,9.714878,15.4418545,1071.2952
2003-08-02 23:00:00,9.840667,15.462219,1087.7834
2003-08-02 23:10:00,9.768812,15.274741,1073.7446
2003-08-02 23:20:00,9.544259,14.971323,1034.429
2003-08-02 23:30:00,9.213693,14.622356,976.169
2003-08-02 23:40:00,8.816746,14.268045,905.05695
2003-08-02 23:50:00,8.380211,13.918085,825.97766
2003-08-03 00:00:00,7.9283876,13.579285,743.5647
2003-08-03 00:10:00,7.483224,13.263427,662.04346
2003-08-03 00:20:00,7.061075,12.983942,584.81134
2003-08-03 00:30:00,6.669692,12.74938,514.0419
2003-08-03 00:40:00,6.3064613,12.555597,450.43222
2003-08-03 00:50:00,5.962427,12.385179,393.68484
2003-08-03 01:00:00,5.621644,12.202251,342.25662
2003-08-03 01:10:00,5.2680597,11.958417,294.26453
2003-08-03 01:20:00,4.92564,11.670036,251.7117
2003-08-03 01:30:00,4.6533155,11.416363,220.1208
2003-08-03 01:40:00,4.522766,11.311332,206.30981
2003-08-03 01:50:00,4.567948,11.42681,212.85907
2003-08-03 02:00:00,4.7464743,11.72476,233.95999
2003-08-03 02:10:00,4.9400377,12.044519,255.62459
2003-08-03 02:20:00,5.0190134,12.199862,262.72162
2003-08-03 02:30:00,4.9128838,12.087863,246.8755
2003-08-03 02:40:00,4.651106,11.751299,211.30658
2003-08-03 02:50:00,4.329443,11.330526,167.3082
2003-08-03 03:00:00,4.058729,10.983401,128.64972
2003-08-03 03:10:00,3.9052634,10.796738,104.610535
2003-08-03 03:20:00,3.8863237,10.784304,98.80735
2003-08-03 03:30:00,3.9774091,10.904534,109.244446
2003-08-03 03:40:00,4.142315,11.105837,131.55748
2003-08-03 03:50:00,4.339957,11.339455,159.88315
2003-08-03 04:00:00,4.52254,11.549978,187.33313
2003-08-03 04:10:00,4.645348,11.688252,207.50517
2003-08-03 04:20:00,4.6746845,11.713756,215.79735
2003-08-03 04:30:00,4.6047616,11.622577,211.09775
2003-08-03 04:40:00,4.457673,11.438284,195.89186
2003-08-03 04:50:00,4.279191,11.216807,175.49765
2003-08-03 05:00:00,4.112422,11.00566,155.23563
2003-08-03 05:10:00,3.9968083,10.853828,140.13039
2003-08-03 05:20:00,3.9469554,10.780272,132.30983
2003-08-03 05:30:00,3.9638011,10.79417,132.07295
2003-08-03 05:40:00,4.02894,10.8822365,137.24039
2003-08-03 05:50:00,4.1049995,11.005621,143.52115
2003-08-03 06:00:00,4.140295,11.10177,145.49388
2003-08-03 06:10:00,4.082033,11.102076,138.21849
2003-08-03 06:20:00,3.8962445,10.958421,119.28091
2003-08-03 06:30:00,3.5915234,10.676689,90.77022
2003-08-03 06:40:00,3.2176826,10.317593,58.435287
2003-08-03 06:50:00,2.8498323,9.973713,29.65864
2003-08-03 07:00:00,2.5513692,9.718494,9.667999
2003-08-03 07:10:00,2.3538299,9.584747,0.1
2003-08-03 07:20:00,2.2507622,9.553405,0.1
2003-08-03 07:30:00,2.2151828,9.58421,0.1
2003-08-03 07:40:00,2.2198985,9.639544,0.85755944
2003-08-03 07:50:00,2.252364,9.703053,1.878288
2003-08-03 08:00:00,2.3161287,9.780867,3.0797482
2003-08-03 08:10:00,2.4218998,9.891048,6.4628906
2003-08-03 08:20:00,2.5780468,10.054059,13.928429
2003-08-03 08:30:00,2.7799861,10.276914,26.164549
2003-08-03 08:40:00,3.0070684,10.549031,42.122036
2003-08-03 08:50:00,3.2216794,10.831456,58.781723
2003-08-03 09:00:00,3.3789217,11.065418,71.90631
2003-08-03 09:10:00,3.4442008,11.19268,77.77548
2003-08-03 09:20:00,3.415342,11.192682,75.48622
2003-08-03 09:30:00,3.3317182,11.1035385,68.137184
2003-08-03 09:40:00,3.2643006,11.016744,62.113358
2003-08-03 09:50:00,3.2810771,11.030942,63.80196
2003-08-03 10:00:00,3.4103723,11.199255,75.907684
2003-08-03 10:10:00,3.6178358,11.4887085,95.11191
2003-08-03 10:20:00,3.8230526,11.801066,113.68831
2003-08-03 10:30:00,3.938605,12.026917,123.35123
2003-08-03 10:40:00,3.9127836,12.105034,119.57958
2003-08-03 10:50:00,3.748021,12.048951,103.32727
2003-08-03 11:00:00,3.4924304,11.9313755,80.05474
2003-08-03 11:10:00,3.2070289,11.833633,56.209538
2003-08-03 11:20:00,2.940001,11.809048,36.444508
2003-08-03 11:30:00,2.7139063,11.862951,22.28814
2003-08-03 11:40:00,2.5323277,11.966752,12.917418
2003-08-03 11:50:00,2.393958,12.086385,6.809623
2003-08-03 12:00:00,2.3014567,12.19837,3.085391
2003-08-03 12:10:00,2.2598271,12.297184,1.6198614
2003-08-03 12:20:00,2.269271,12.383506,2.521686
2003-08-03 12:30:00,2.3194444,12.455517,5.406288
2003-08-03 12:40:00,2.3922882,12.508714,9.362032
2003-08-03 12:50:00,2.4697492,12.537658,13.432835
2003-08-03 13:00:00,2.5414305,12.54753,17.1489
2003-08-03 13:10:00,2.6070638,12.552889,20.764076
2003-08-03 13:20:00,2.6712375,12.571762,24.801353
2003-08-03 13:30:00,2.7356658,12.614511,29.346743
2003-08-03 13:40:00,2.7956727,12.6782465,33.75618
2003-08-03 13:50:00,2.8423088,12.750067,36.92155
2003-08-03 14:00:00,2.867787,12.815682,37.923855
2003-08-03 14:10:00,2.8700275,12.871255,36.553513
2003-08-03 14:20:00,2.8510034,12.917832,33.31999
2003-08-03 14:30:00,2.813049,12.961524,28.979965
2003-08-03 14:40:00,2.754762,13.002546,24.034056
2003-08-03 14:50:00,2.6740093,13.038775,18.751997
2003-08-03 15:00:00,2.573157,13.070913,13.456224
2003-08-03 15:10:00,2.463716,13.105833,8.885675
2003-08-03 15:20:00,2.3641248,13.155167,6.0046988
2003-08-03 15:30:00,2.2911472,13.225329,5.439064
2003-08-03 15:40:00,2.2499256,13.308279,6.8377047
2003-08-03 15:50:00,2.2307837,13.380702,8.862193
2003-08-03 16:00:00,2.2157657,13.417285,9.832403
2003-08-03 16:10:00,2.1910458,13.405184,8.723127
2003-08-03 16:20:00,2.1562362,13.351769,5.7477665
2003-08-03 16:30:00,2.1249118,13.280789,2.249417
2003-08-03 16:40:00,2.1142578,13.217938,0.1
2003-08-03 16:50:00,2.1315122,13.175622,0.1
2003-08-03 17:00:00,2.1650233,13.146515,1.2868032
2003-08-03 17:10:00,2.186442,13.107684,3.9242249
2003-08-03 17:20:00,2.162865,13.035962,6.148757
2003-08-03 17:30:00,2.0724201,12.921907,7.06425
2003-08-03 17:40:00,1.9147434,12.775155,6.5357637
2003-08-03 17:50:00,1.7114875,12.618136,4.9823966
2003-08-03 18:00:00,1.4972892,12.471915,2.844739
2003-08-03 18:10:00,1.3092265,12.34472,0.31743336
2003-08-03 18:20:00,1.1801267,12.232073,0.1
2003-08-03 18:30:00,1.137738,12.12673,0.1
2003-08-03 18:40:00,1.2042961,12.029557,0.1
2003-08-03 18:50:00,1.3910303,11.949149,0.2449677
2003-08-03 19:00:00,1.6870933,11.890166,10.077144
2003-08-03 19:10:00,2.051482,11.839869,23.878036
2003-08-03 19:20:00,2.418512,11.767988,38.070293
2003-08-03 19:30:00,2.7196517,11.645251,48.420105
2003-08-03 19:40:00,2.9112167,11.466176,52.289597
2003-08-03 19:50:00,2.9902449,11.26037,49.967155
2003-08-03 20:00:00,2.9889848,11.078039,44.19786
2003-08-03 20:10:00,2.9515822,10.960329,38.29263
2003-08-03 20:20:00,2.9107962,10.917608,34.280205
2003-08-03 20:30:00,2.8771691,10.926834,32.211334
2003-08-03 20:40:00,2.844303,10.947533,30.843328
2003-08-03 20:50:00,2.8013842,10.942902,28.794342
2003-08-03 21:00:00,2.7433121,10.892835,25.396835
2003-08-03 21:10:00,2.6734347,10.7955,20.861689
2003-08-03 21:20:00,2.6003566,10.66281,15.950575
2003-08-03 21:30:00,2.533776,10.517578,11.621157
2003-08-03 21:40:00,2.480059,10.388136,8.652472
2003-08-03 21:50:00,2.4395552,10.301494,7.3369617
2003-08-03 22:00:00,2.4064028,10.274561,7.2794766
2003-08-03 22:10:00,2.3720536,10.307253,7.539155
2003-08-03 22:20:00,2.332745,10.386547,7.2020936
2003-08-03 22:30:00,2.2949271,10.494509,6.0295877
2003-08-03 22:40:00,2.2744255,10.618137,4.696679
2003-08-03 22:50:00,2.2878654,10.750822,4.397405
2003-08-03 23:00:00,2.3408961,10.8867445,5.9887466
2003-08-03 23:10:00,2.421905,11.016476,9.319393
2003-08-03 23:20:00,2.5052772,11.125368,13.207169
2003-08-03 23:30:00,2.562871,11.201007,16.040215
2003-08-03 23:40:00,2.576237,11.238757,16.592802
2003-08-03 23:50:00,2.5440505,11.245989,14.591055
2003-08-04 00:00:00,2.481136,11.238035,10.765207
2003-08-04 00:10:00,2.4116032,11.230938,6.5002694
2003-08-04 00:20:00,2.3597317,11.234727,3.300312
2003-08-04 00:30:00,2.3419344,11.249303,2.257648
2003-08-04 00:40:00,2.3620205,11.263261,3.6863513
2003-08-04 00:50:00,2.4114285,11.258767,7.038601
2003-08-04 01:00:00,2.47401,11.218161,11.199139
2003-08-04 01:10:00,2.5341687,11.134748,15.072632
2003-08-04 01:20:00,2.583396,11.018608,18.11126
2003-08-04 01:30:00,2.621642,10.894474,20.421934
2003-08-04 01:40:00,2.6527598,10.790844,22.362513
2003-08-04 01:50:00,2.6781642,10.726785,23.983906
2003-08-04 02:00:00,2.6941035,10.705041,24.822443
2003-08-04 02:10:00,2.6949039,10.715877,24.263523
2003-08-04 02:20:00,2.6780214,10.74622,22.082705
2003-08-04 02:30:00,2.6460023,10.786394,18.701763
2003-08-04 02:40:00,2.6030877,10.83054,14.92481
2003-08-04 02:50:00,2.549735,10.87397,11.439581
2003-08-04 03:00:00,2.4796474,10.911286,8.498574
2003-08-04 03:10:00,2.3820481,10.938109,6.002338
2003-08-04 03:20:00,2.2472413,10.9533205,3.7957287
2003-08-04 03:30:00,2.0720768,10.959359,1.893049
2003-08-04 03:40:00,1.8624135,10.959036,0.47193933
2003-08-04 03:50:00,1.6327966,10.952277,0.1
2003-08-04 04:00:00,1.4045154,10.93549,0.1
2003-08-04 04:10:00,1.2030197,10.902687,0.1
2003-08-04 04:20:00,1.0548323,10.847746,0.48018718
2003-08-04 04:30:00,0.98342836,10.765428,0.71533966
2003-08-04 04:40:00,1.0044903,10.651894,0.40351987
2003-08-04 04:50:00,1.1219409,10.506375,0.1
2003-08-04 05:00:00,1.3267407,10.3343,0.1
2003-08-04 05:10:00,1.5990856,10.150205,0.1
2003-08-04 05:20:00,1.9126034,9.975979,1.7739353
2003-08-04 05:30:00,2.238237,9.833805,7.949088
2003-08-04 05:40:00,2.546346,9.735831,17.44633
2003-08-04 05:50:00,2.8082132,9.677977,28.701445
2003-08-04 06:00:00,2.9993017,9.643037,39.08637
2003-08-04 06:10:00,3.1052985,9.612957,45.990086
2003-08-04 06:20:00,3.1280615,9.582171,48.022083
2003-08-04 06:30:00,3.0867429,9.562206,45.614418
2003-08-04 06:40:00,3.0109217,9.573412,40.608017
2003-08-04 06:50:00,2.9281094,9.628962,35.086346
2003-08-04 07:00:00,2.8526998,9.723185,30.243046
2003-08-04 07:10:00,2.7830262,9.833073,26.00419
2003-08-04 07:20:00,2.7080293,9.9321785,21.568485
2003-08-04 07:30:00,2.618442,10.00676,16.356236
2003-08-04 07:40:00,2.5148234,10.062655,10.628754
2003-08-04 07:50:00,2.4078517,10.118766,5.3669233
2003-08-04 08:00:00,2.311943,10.192807,1.5834754
2003-08-04 08:10:00,2.2377708,10.289795,0.1
2003-08-04 08:20:00,2.1886635,10.400532,0.1
2003-08-04 08:30:00,2.1624408,10.50982,0.1
2003-08-04 08:40:00,2.1562107,10.607722,0.1
2003-08-04 08:50:00,2.1699147,10.696002,0.1
2003-08-04 09:00:00,2.205662,10.785658,0.1
2003-08-04 09:10:00,2.2630634,10.887355,1.9772282
2003-08-04 09:20:00,2.3338885,11.001106,5.4417787
2003-08-04 09:30:00,2.4006402,11.1124525,9.180285
2003-08-04 09:40:00,2.4415035,11.198264,11.502987
2003-08-04 09:50:00,2.4403749,11.239689,10.984259
2003-08-04 10:00:00,2.396981,11.234981,7.3987947
2003-08-04 10:10:00,2.331234,11.20471,2.1571405
2003-08-04 10:20:00,2.2783766,11.185516,0.1
2003-08-04 10:30:00,2.2757514,11.214068,0.1
2003-08-04 10:40:00,2.346407,11.307726,2.7830656
2003-08-04 10:50:00,2.487434,11.451594,13.098642
2003-08-04 11:00:00,2.6703334,11.60108,26.130976
2003-08-04 11:10:00,2.8556998,11.703193,38.87566
2003-08-04 11:20:00,3.0164063,11.729097,49.77423
2003-08-04 11:30:00,3.1562204,11.699711,60.20677
2003-08-04 11:40:00,3.310045,11.683866,74.154175
2003-08-04 11:50:00,3.5208523,11.761099,95.66033
2003-08-04 12:00:00,3.803774,11.964447,125.26607
2003-08-04 12:10:00,4.120659,12.239642,157.82465
2003-08-04 12:20:00,4.388206,12.457262,183.96236
2003-08-04 12:30:00,4.523263,12.484903,195.29651
2003-08-04 12:40:00,4.501849,12.281818,190.68054
2003-08-04 12:50:00,4.3912582,11.95122,179.07558
2003-08-04 13:00:00,4.325577,11.702815,176.0768
2003-08-04 13:10:00,4.4308243,11.736025,195.15475
2003-08-04 13:20:00,4.742749,12.112978,238.6075
2003-08-04 13:30:00,5.1706057,12.70509,294.11108
2003-08-04 13:40:00,5.533264,13.252254,339.5161
2003-08-04 13:50:00,5.650813,13.50435,353.69235
2003-08-04 14:00:00,5.437764,13.358467,327.16473
2003-08-04 14:10:00,4.9452085,12.911009,266.65097
2003-08-04 14:20:00,4.328924,12.394081,191.06424
2003-08-04 14:30:00,3.765744,12.038041,121.68766
2003-08-04 14:40:00,3.3696792,11.945179,72.43842
2003-08-04 14:50:00,3.1570132,12.05056,45.800507
2003-08-04 15:00:00,3.0764008,12.189066,36.166916
2003-08-04 15:10:00,3.0763414,12.217966,37.42421
2003-08-04 15:20:00,3.157347,12.107653,48.864243
2003-08-04 15:30:00,3.3688447,11.938751,74.984055
2003-08-04 15:40:00,3.7529662,11.813602,119.45277
2003-08-04 15:50:00,4.2804585,11.75522,178.26103
2003-08-04 16:00:00,4.832611,11.67624,237.9086
2003-08-04 16:10:00,5.248268,11.440403,280.6598
2003-08-04 16:20:00,5.404647,10.964429,293.36563
2003-08-04 16:30:00,5.276623,10.278338,273.86215
2003-08-04 16:40:00,4.939398,9.504463,231.17607
2003-08-04 16:50:00,4.5238466,8.78411,180.6435
2003-08-04 17:00:00,4.1639547,8.220211,138.17241
2003-08-04 17:10:00,3.966384,7.8719773,116.81826
2003-08-04 17:20:00,4.002014,7.781939,125.47192
2003-08-04 17:30:00,4.299451,7.9852567,167.58916
2003-08-04 17:40:00,4.8280745,8.475785,238.82329
2003-08-04 17:50:00,5.482111,9.154938,325.20575
2003-08-04 18:00:00,6.089958,9.81689,404.73297
2003-08-04 18:10:00,6.4657507,10.209661,454.12454
2003-08-04 18:20:00,6.4897213,10.156961,458.75507
2003-08-04 18:30:00,6.175951,9.671051,420.6908
2003-08-04 18:40:00,5.6842117,8.981734,359.697
2003-08-04 18:50:00,5.254588,8.44174,305.02362
2003-08-04 19:00:00,5.0896626,8.346196,281.23923
2003-08-04 19:10:00,5.2439556,8.762516,295.25723
2003-08-04 19:20:00,5.5899725,9.481819,332.5823
2003-08-04 19:30:00,5.8870916,10.132093,365.50412
2003-08-04 19:40:00,5.918792,10.393899,368.9882
2003-08-04 19:50:00,5.6139364,10.180929,334.55896
2003-08-04 20:00:00,5.0771427,9.669571,273.66205
2003-08-04 20:10:00,4.5140085,9.164377,209.20685
2003-08-04 20:20:00,4.108552,8.903417,161.79878
2003-08-04 20:30:00,3.9324765,8.932251,139.7061
2003-08-04 20:40:00,3.9442341,9.132017,138.81439
2003-08-04 20:50:00,4.0546217,9.347435,149.77286
2003-08-04 21:00:00,4.1961565,9.500337,165.43994
2003-08-04 21:10:00,4.3452435,9.607801,183.05695
2003-08-04 21:20:00,4.495735,9.713099,201.28476
2003-08-04 21:30:00,4.623516,9.809342,216.51173
2003-08-04 21:40:00,4.68361,9.829985,222.96457
2003-08-04 21:50:00,4.6423426,9.708757,216.6235
2003-08-04 22:00:00,4.51379,9.451644,199.35405
2003-08-04 22:10:00,4.365692,9.156552,179.43277
2003-08-04 22:20:00,4.287904,8.968703,167.70598
2003-08-04 22:30:00,4.3377357,8.992005,171.31721
2003-08-04 22:40:00,4.500984,9.224245,189.15714
2003-08-04 22:50:00,4.689395,9.546126,211.58153
2003-08-04 23:00:00,4.7815266,9.779552,224.90514
2003-08-04 23:10:00,4.685648,9.780285,218.43141
2003-08-04 23:20:00,4.38988,9.514068,190.05704
2003-08-04 23:30:00,3.9699552,9.070173,147.27524
2003-08-04 23:40:00,3.5493224,8.6048,102.9708
2003-08-04 23:50:00,3.237688,8.254465,68.83541
2003-08-05 00:00:00,3.0827825,8.071002,50.1645
2003-08-05 00:10:00,3.0647213,8.0199375,45.230175
2003-08-05 00:20:00,3.1237452,8.025054,48.163994
2003-08-05 00:30:00,3.2010415,8.025814,53.232853
2003-08-05 00:40:00,3.2633593,8.004747,57.3385
2003-08-05 00:50:00,3.303832,7.9775157,60.004795
2003-08-05 01:00:00,3.327722,7.9643073,61.810436
2003-08-05 01:10:00,3.3389535,7.96874,63.008675
2003-08-05 01:20:00,3.3364544,7.9775424,63.220184
2003-08-05 01:30:00,3.3195024,7.9748473,62.138
2003-08-05 01:40:00,3.2940626,7.957456,60.25089
2003-08-05 01:50:00,3.2735317,7.938684,58.924
2003-08-05 02:00:00,3.2729614,7.939771,59.780106
2003-08-05 02:10:00,3.301552,7.9785924,63.844482
2003-08-05 02:20:00,3.3559444,8.058165,70.81782
2003-08-05 02:30:00,3.4186711,8.161737,78.913734
2003-08-05 02:40:00,3.4637182,8.258605,85.37367
2003-08-05 02:50:00,3.4660301,8.314364,87.46156
2003-08-05 03:00:00,3.4147398,8.309309,83.81947
2003-08-05 03:10:00,3.3204007,8.249777,75.25154
2003-08-05 03:20:00,3.211649,8.16577,64.46018
2003-08-05 03:30:00,3.1219745,8.095009,54.768772
2003-08-05 03:40:00,3.073115,8.060591,48.464615
2003-08-05 03:50:00,3.0665405,8.058964,45.930332
2003-08-05 04:00:00,3.0888324,8.066908,46.11751
2003-08-05 04:10:00,3.1264634,8.0625305,47.92524
2003-08-05 04:20:00,3.178385,8.042183,51.440575
2003-08-05 04:30:00,3.258985,8.026737,58.196808
2003-08-05 04:40:00,3.3886483,8.050505,70.29058
2003-08-05 04:50:00,3.5782523,8.140138,88.936874
2003-08-05 05:00:00,3.819675,8.304212,113.43412
2003-08-05 05:10:00,4.081071,8.522218,140.68272
2003-08-05 05:20:00,4.312478,8.7472,165.60124
2003-08-05 05:30:00,4.4598303,8.919458,182.46495
2003-08-05 05:40:00,4.482766,8.986947,186.79106
2003-08-05 05:50:00,4.370865,8.927707,177.10564
2003-08-05 06:00:00,4.1537085,8.767552,156.14314
2003-08-05 06:10:00,3.8895974,8.566386,129.76929
2003-08-05 06:20:00,3.6453326,8.39339,104.855286
2003-08-05 06:30:00,3.4701507,8.291944,86.57108
2003-08-05 06:40:00,3.3845212,8.267553,77.20446
2003-08-05 06:50:00,3.385215,8.299489,76.67347
2003-08-05 07:00:00,3.462736,8.366803,84.42397
2003-08-05 07:10:00,3.6121647,8.463625,100.44735
2003-08-05 07:20:00,3.8302715,8.589429,124.92064
2003-08-05 07:30:00,4.1145525,8.748333,158.00145
2003-08-05 07:40:00,4.4526005,8.931704,198.71613
2003-08-05 07:50:00,4.8315954,9.1393175,245.90807
2003-08-05 08:00:00,5.244567,9.390892,298.82422
2003-08-05 08:10:00,5.6846266,9.712973,356.32126
2003-08-05 08:20:00,6.1262856,10.098485,414.78265
2003-08-05 08:30:00,6.517743,10.484882,467.37314
2003-08-05 08:40:00,6.7845592,10.753802,504.80496
2003-08-05 08:50:00,6.8797073,10.816399,521.2377
2003-08-05 09:00:00,6.810299,10.662103,517.5427
2003-08-05 09:10:00,6.654869,10.395092,503.0887
2003-08-05 09:20:00,6.5221415,10.170346,490.796
2003-08-05 09:30:00,6.498789,10.11106,490.80405
2003-08-05 09:40:00,6.60219,10.233772,504.90253
2003-08-05 09:50:00,6.789366,10.469732,527.4768
2003-08-05 10:00:00,6.990775,10.724304,549.6034
2003-08-05 10:10:00,7.1430225,10.929215,563.19464
2003-08-05 10:20:00,7.1984005,11.048176,562.57263
2003-08-05 10:30:00,7.1245575,11.06159,544.59644
2003-08-05 10:40:00,6.9009504,10.947351,508.20834
2003-08-05 10:50:00,6.5305567,10.692576,455.40402
2003-08-05 11:00:00,6.0589705,10.32811,392.92337
2003-08-05 11:10:00,5.568651,9.929015,331.2607
2003-08-05 11:20:00,5.171384,9.620556,283.51212
2003-08-05 11:30:00,4.9612904,9.516285,260.15912
